Product Name,Price,Ratings,URL
"Lenovo V15 Intel Core i7 12th Gen 15.6"" (39.62 cm) 16GB RAM/512GB SSD/Windows 11 Home/FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop/Iron Grey/1Y Onsite Warranty /1.7 kg, 82TTA08AIN","43,990",,https://www.amazon.in/Lenovo-1920x1080-Antiglare-Windows-82TTA08AIN/dp/B0CJTRM3QW/ref=sr_1_34?dib=eyJ2IjoiMSJ9.MBsguL4-IASSRzo2Tp4xVqg4peDMSnta4KZXqeW6666ZXMdDcd0Cu-26AeGYbFfVaR8UPkDvfCQBNvZn-_JLzFxFjdfKTm85o3grY2oFTKJUSU-WwPiBdIVTzV04kFO-oDSkXQAh7fB0zqH-TYqSr2rVkE_ag0SWbko1iwuZq7Obrehzp7XKH3bf4mIlF3zG.vnwLLz8h4sYNdVu0zxwquxs2yfzZB09-tR-Ra5eZ5fs&dib_tag=se&keywords=laptop&qid=1752418450&sr=8-34&xpid=JzqK9_Hy0bkdL
"Dyazo Water Resistant Laptop Sleeve/Laptop case/laptop cover with Handle Compatible for 15 Inch to 15.6"" Inches laptops & Notebooks - Grey",279,,https://www.amazon.in/Dyazo-Resistant-Compatible-laptops-Notebooks/dp/B09BFV96TS/ref=sr_1_35?dib=eyJ2IjoiMSJ9.MBsguL4-IASSRzo2Tp4xVqg4peDMSnta4KZXqeW6666ZXMdDcd0Cu-26AeGYbFfVaR8UPkDvfCQBNvZn-_JLzFxFjdfKTm85o3grY2oFTKJUSU-WwPiBdIVTzV04kFO-oDSkXQAh7fB0zqH-TYqSr2rVkE_ag0SWbko1iwuZq7Obrehzp7XKH3bf4mIlF3zG.vnwLLz8h4sYNdVu0zxwquxs2yfzZB09-tR-Ra5eZ5fs&dib_tag=se&keywords=laptop&qid=1752418450&sr=8-35&xpid=JzqK9_Hy0bkdL
"HP 255 G10 7000 Series AMD Ryzen 5 Quad Core 7520U 2.8Ghz Upto 4.3Ghz - (8 GB/512 GB SSD/AMD Radeon Graphics) 255 G10 Thin and Light Laptop (15.6 inch, Matt Silver, 1.45 kg)","28,370",,https://www.amazon.in/HP-Ryzen-7520U-2-8Ghz-4-3Ghz/dp/B0F4KYTVCP/ref=sr_1_36?dib=eyJ2IjoiMSJ9.MBsguL4-IASSRzo2Tp4xVqg4peDMSnta4KZXqeW6666ZXMdDcd0Cu-26AeGYbFfVaR8UPkDvfCQBNvZn-_JLzFxFjdfKTm85o3grY2oFTKJUSU-WwPiBdIVTzV04kFO-oDSkXQAh7fB0zqH-TYqSr2rVkE_ag0SWbko1iwuZq7Obrehzp7XKH3bf4mIlF3zG.vnwLLz8h4sYNdVu0zxwquxs2yfzZB09-tR-Ra5eZ5fs&dib_tag=se&keywords=laptop&qid=1752418450&sr=8-36&xpid=JzqK9_Hy0bkdL
"Acer [SmartChoice Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG","21,990",,https://www.amazon.in/Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PYTTGH/ref=sr_1_37?dib=eyJ2IjoiMSJ9.MBsguL4-IASSRzo2Tp4xVqg4peDMSnta4KZXqeW6666ZXMdDcd0Cu-26AeGYbFfVaR8UPkDvfCQBNvZn-_JLzFxFjdfKTm85o3grY2oFTKJUSU-WwPiBdIVTzV04kFO-oDSkXQAh7fB0zqH-TYqSr2rVkE_ag0SWbko1iwuZq7Obrehzp7XKH3bf4mIlF3zG.vnwLLz8h4sYNdVu0zxwquxs2yfzZB09-tR-Ra5eZ5fs&dib_tag=se&keywords=laptop&qid=1752418450&sr=8-37&xpid=JzqK9_Hy0bkdL
"Dell Inspiron 3535, AMD Ryzen 5-7530U, 16 GB RAM, 512 GB SSD, FHD IPS 15.6""/39.62 cm, 120Hz, Windows 11, MS Office 2024, Platinum Silver, 1.67 kg, Thin & Light Laptop","39,990",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzUzNDk2MTYwODY2NTcyOjE3NTI0MTg0NTA6c3BfbXRmOjMwMDU2MjgzMDQ1NDIzMjo6MDo6&url=%2FDell-Inspiron-5-7530U-Windows-Platinum%2Fdp%2FB0DSFRQTGB%2Fref%3Dsr_1_38_sspa%3Fdib%3DeyJ2IjoiMSJ9.MBsguL4-IASSRzo2Tp4xVqg4peDMSnta4KZXqeW6666ZXMdDcd0Cu-26AeGYbFfVaR8UPkDvfCQBNvZn-_JLzFxFjdfKTm85o3grY2oFTKJUSU-WwPiBdIVTzV04kFO-oDSkXQAh7fB0zqH-TYqSr2rVkE_ag0SWbko1iwuZq7Obrehzp7XKH3bf4mIlF3zG.vnwLLz8h4sYNdVu0zxwquxs2yfzZB09-tR-Ra5eZ5fs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1752418450%26sr%3D8-38-spons%26xpid%3DJzqK9_Hy0bkdL%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
"Acer[SmartChoice Aspire Lite 12thGen Intel Core i5-12450H Premium Laptop(Win11Home/16GB RAM/512GB SSD/IntelUHD Graphics/MSO)AL15-52H, 39.62cm(15.6"") FHD IPS Display,Backlit Keyboard,Pure Silver, 1.7KG","42,990",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzUzNDk2MTYwODY2NTcyOjE3NTI0MTg0NTA6c3BfbXRmOjMwMDQzOTQzOTEwODIzMjo6MDo6&url=%2FAcer-i5-12450H-Windows11Home-AL15-52H-Keyboard%2Fdp%2FB0DDL495SX%2Fref%3Dsr_1_39_sspa%3Fdib%3DeyJ2IjoiMSJ9.MBsguL4-IASSRzo2Tp4xVqg4peDMSnta4KZXqeW6666ZXMdDcd0Cu-26AeGYbFfVaR8UPkDvfCQBNvZn-_JLzFxFjdfKTm85o3grY2oFTKJUSU-WwPiBdIVTzV04kFO-oDSkXQAh7fB0zqH-TYqSr2rVkE_ag0SWbko1iwuZq7Obrehzp7XKH3bf4mIlF3zG.vnwLLz8h4sYNdVu0zxwquxs2yfzZB09-tR-Ra5eZ5fs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1752418450%26sr%3D8-39-spons%26xpid%3DJzqK9_Hy0bkdL%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
"HP 15 (2025), Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" HD Display/Ash Grey/1.5 kg/MS Office 2021","22,510",,https://www.amazon.in/HP-15-Intel-Celeron-N4500/dp/B0F8WTY1HN/ref=sr_1_40?dib=eyJ2IjoiMSJ9.MBsguL4-IASSRzo2Tp4xVqg4peDMSnta4KZXqeW6666ZXMdDcd0Cu-26AeGYbFfVaR8UPkDvfCQBNvZn-_JLzFxFjdfKTm85o3grY2oFTKJUSU-WwPiBdIVTzV04kFO-oDSkXQAh7fB0zqH-TYqSr2rVkE_ag0SWbko1iwuZq7Obrehzp7XKH3bf4mIlF3zG.vnwLLz8h4sYNdVu0zxwquxs2yfzZB09-tR-Ra5eZ5fs&dib_tag=se&keywords=laptop&qid=1752418450&sr=8-40&xpid=JzqK9_Hy0bkdL
"Walker Best Student &Office Work Laptop|Thin & Light|14.1"" 1920 * 1080 Resolution FHD IPS Display |4GB RAM,128GB SSD|Celeron Processor N4020 (Gemini Lake)| Windows 11 Home | Silver","12,490",,https://www.amazon.in/Walker-Display-Resolution-Graphics-Mini-HDMI/dp/B0CGVLLWT3/ref=sr_1_41?dib=eyJ2IjoiMSJ9.MBsguL4-IASSRzo2Tp4xVqg4peDMSnta4KZXqeW6666ZXMdDcd0Cu-26AeGYbFfVaR8UPkDvfCQBNvZn-_JLzFxFjdfKTm85o3grY2oFTKJUSU-WwPiBdIVTzV04kFO-oDSkXQAh7fB0zqH-TYqSr2rVkE_ag0SWbko1iwuZq7Obrehzp7XKH3bf4mIlF3zG.vnwLLz8h4sYNdVu0zxwquxs2yfzZB09-tR-Ra5eZ5fs&dib_tag=se&keywords=laptop&qid=1752418450&sr=8-41&xpid=JzqK9_Hy0bkdL
"HP 15 AMD Ryzen 3 7320U (8GB Ram/512GB SSD/Fhd/15.6"" (39.6 Cm)/Backlit Keyboard/Windows 11/Ms Office 21/1.59Kg/Silver) Fc0026Au Laptop","30,950",,https://www.amazon.in/HP-Backlit-Keyboard-Windows-Fc0026Au/dp/B0C3RCR4K7/ref=sr_1_42?dib=eyJ2IjoiMSJ9.MBsguL4-IASSRzo2Tp4xVqg4peDMSnta4KZXqeW6666ZXMdDcd0Cu-26AeGYbFfVaR8UPkDvfCQBNvZn-_JLzFxFjdfKTm85o3grY2oFTKJUSU-WwPiBdIVTzV04kFO-oDSkXQAh7fB0zqH-TYqSr2rVkE_ag0SWbko1iwuZq7Obrehzp7XKH3bf4mIlF3zG.vnwLLz8h4sYNdVu0zxwquxs2yfzZB09-tR-Ra5eZ5fs&dib_tag=se&keywords=laptop&qid=1752418450&sr=8-42&xpid=JzqK9_Hy0bkdL
"HP 14 245 G10 (2025), AMD Ryzen 5 7520U Quad Core - (8 GB/512 GB SSD/AMD Radeon Graphics/Windows 11) Thin and Light Business Laptop/14.0"" HD Display/Ash Grey/1.36 kg/MS Office 2021","29,990",,https://www.amazon.in/HP-14-Ryzen-7520U-Quad/dp/B0F6V25PSC/ref=sr_1_43?dib=eyJ2IjoiMSJ9.MBsguL4-IASSRzo2Tp4xVqg4peDMSnta4KZXqeW6666ZXMdDcd0Cu-26AeGYbFfVaR8UPkDvfCQBNvZn-_JLzFxFjdfKTm85o3grY2oFTKJUSU-WwPiBdIVTzV04kFO-oDSkXQAh7fB0zqH-TYqSr2rVkE_ag0SWbko1iwuZq7Obrehzp7XKH3bf4mIlF3zG.vnwLLz8h4sYNdVu0zxwquxs2yfzZB09-tR-Ra5eZ5fs&dib_tag=se&keywords=laptop&qid=1752418450&sr=8-43&xpid=JzqK9_Hy0bkdL
"HP 14s, Intel Celeron N4500 Laptop (8GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, 14/35.6cm, HD, Win11, M365 Basic(1yr),Office Home24, Black,1.46kg, HD Camera, UHD Graphics, dq3141TU","25,990",,https://www.amazon.in/HP-Anti-Glare-Micro-Edge-Graphics-dq3141TU/dp/B0FB9B6HLV/ref=sr_1_44?dib=eyJ2IjoiMSJ9.MBsguL4-IASSRzo2Tp4xVqg4peDMSnta4KZXqeW6666ZXMdDcd0Cu-26AeGYbFfVaR8UPkDvfCQBNvZn-_JLzFxFjdfKTm85o3grY2oFTKJUSU-WwPiBdIVTzV04kFO-oDSkXQAh7fB0zqH-TYqSr2rVkE_ag0SWbko1iwuZq7Obrehzp7XKH3bf4mIlF3zG.vnwLLz8h4sYNdVu0zxwquxs2yfzZB09-tR-Ra5eZ5fs&dib_tag=se&keywords=laptop&qid=1752418450&sr=8-44&xpid=JzqK9_Hy0bkdL
"HP 15, AMD Ryzen 5 7520U, 16GB DDR5, 512GB SSD, (Win 11, Office 21, Silver, 1.59kg), Anti-Glare, Micro-Edge, 15.6-inch(39.6cm), FHD Laptop, AMD Radeon Graphics, 1080p FHD Camera, Backlit KB, fc0156AU","41,490",,https://www.amazon.in/HP-RyzenTM-15-6-inch-Speakers-15s-fc0156AU/dp/B0CY2PLQ8N/ref=sr_1_45?dib=eyJ2IjoiMSJ9.MBsguL4-IASSRzo2Tp4xVqg4peDMSnta4KZXqeW6666ZXMdDcd0Cu-26AeGYbFfVaR8UPkDvfCQBNvZn-_JLzFxFjdfKTm85o3grY2oFTKJUSU-WwPiBdIVTzV04kFO-oDSkXQAh7fB0zqH-TYqSr2rVkE_ag0SWbko1iwuZq7Obrehzp7XKH3bf4mIlF3zG.vnwLLz8h4sYNdVu0zxwquxs2yfzZB09-tR-Ra5eZ5fs&dib_tag=se&keywords=laptop&qid=1752418450&sr=8-45&xpid=JzqK9_Hy0bkdL
"HP 15s, 12th Gen Intel Core i3-1215U Laptop (8GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm,FHD, Win 11, MS Office 21, Silver, 1.69kg, Intel UHD Graphics, HD Camera, Dual Speakers, fy5006tu","37,500",,https://www.amazon.in/HP-i3-1215U-Anti-Glare-15-6inch-Graphics/dp/B0CJBL2QWY/ref=sr_1_46?dib=eyJ2IjoiMSJ9.MBsguL4-IASSRzo2Tp4xVqg4peDMSnta4KZXqeW6666ZXMdDcd0Cu-26AeGYbFfVaR8UPkDvfCQBNvZn-_JLzFxFjdfKTm85o3grY2oFTKJUSU-WwPiBdIVTzV04kFO-oDSkXQAh7fB0zqH-TYqSr2rVkE_ag0SWbko1iwuZq7Obrehzp7XKH3bf4mIlF3zG.vnwLLz8h4sYNdVu0zxwquxs2yfzZB09-tR-Ra5eZ5fs&dib_tag=se&keywords=laptop&qid=1752418450&sr=8-46&xpid=JzqK9_Hy0bkdL
"HP 15, 13th Gen Intel Core i5-1334U (16GB DDR4, 1TB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365(1yr)* Office24, Silver, 1.59kg, FD0552TU, Iris Xe, FHD Camera w/Shutter, Backlit Laptop","56,990",,https://www.amazon.in/HP-i5-1334U-Anti-Glare-Micro-Edge-FD0552TU/dp/B0F671GG5M/ref=sr_1_47?dib=eyJ2IjoiMSJ9.MBsguL4-IASSRzo2Tp4xVqg4peDMSnta4KZXqeW6666ZXMdDcd0Cu-26AeGYbFfVaR8UPkDvfCQBNvZn-_JLzFxFjdfKTm85o3grY2oFTKJUSU-WwPiBdIVTzV04kFO-oDSkXQAh7fB0zqH-TYqSr2rVkE_ag0SWbko1iwuZq7Obrehzp7XKH3bf4mIlF3zG.vnwLLz8h4sYNdVu0zxwquxs2yfzZB09-tR-Ra5eZ5fs&dib_tag=se&keywords=laptop&qid=1752418450&sr=8-47&xpid=JzqK9_Hy0bkdL
"Acer Aspire Lite, AMD Ryzen 3 7330U Processor, 8 GB RAM, 512 GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.6KG, AL15-41, Metal Body, Premium Thin and Light Laptop","24,990",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzUzNDk2MTYwODY2NTcyOjE3NTI0MTg0NTA6c3BfYnRmOjMwMDE5MzkwOTY5NzAzMjo6MDo6&url=%2FAcer-Smartchoice-Premium-Windows-AL15-41%2Fdp%2FB0CWTSF1TK%2Fref%3Dsr_1_48_sspa%3Fdib%3DeyJ2IjoiMSJ9.MBsguL4-IASSRzo2Tp4xVqg4peDMSnta4KZXqeW6666ZXMdDcd0Cu-26AeGYbFfVaR8UPkDvfCQBNvZn-_JLzFxFjdfKTm85o3grY2oFTKJUSU-WwPiBdIVTzV04kFO-oDSkXQAh7fB0zqH-TYqSr2rVkE_ag0SWbko1iwuZq7Obrehzp7XKH3bf4mIlF3zG.vnwLLz8h4sYNdVu0zxwquxs2yfzZB09-tR-Ra5eZ5fs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1752418450%26sr%3D8-48-spons%26xpid%3DJzqK9_Hy0bkdL%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB
"Acer Aspire Lite, 13th Gen, Intel Core i3-1305U, 8GB RAM, 512GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-53, Metal Body, 36 WHR, Thin and Light Premium Laptop","29,990",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzUzNDk2MTYwODY2NTcyOjE3NTI0MTg0NTA6c3BfYnRmOjMwMDI4MDMxNDIxMDgzMjo6MDo6&url=%2FAcer-i3-1305U-Premium-Windows-AL15-53%2Fdp%2FB0DB1SDB87%2Fref%3Dsr_1_49_sspa%3Fdib%3DeyJ2IjoiMSJ9.MBsguL4-IASSRzo2Tp4xVqg4peDMSnta4KZXqeW6666ZXMdDcd0Cu-26AeGYbFfVaR8UPkDvfCQBNvZn-_JLzFxFjdfKTm85o3grY2oFTKJUSU-WwPiBdIVTzV04kFO-oDSkXQAh7fB0zqH-TYqSr2rVkE_ag0SWbko1iwuZq7Obrehzp7XKH3bf4mIlF3zG.vnwLLz8h4sYNdVu0zxwquxs2yfzZB09-tR-Ra5eZ5fs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1752418450%26sr%3D8-49-spons%26xpid%3DJzqK9_Hy0bkdL%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB
